	1	2	3	4
PF00199	3.370142781715852e-05	3.102135598778645e-05	7.397220662454734e-05	7.071282689084019e-05
PF00200	0.0	4.431622283969492e-06	6.724746056777031e-06	8.319156104804728e-06
PF00201	3.370142781715852e-05	1.3294866851908478e-05	2.0174238170331093e-05	2.911704636681655e-05
PF00202	0.0012694204477796376	0.0015776575330931394	0.00163075091876843	0.0017969377186378213
PF00203	0.00011233809272386173	0.0001196538016671763	0.00012440780205037508	8.735113910044965e-05
PF00204	0.00037071570598874373	0.0003279400490137425	0.0003227878107252975	0.0002786917295109584
PF00205	0.00030331285035442666	0.0002747605816061085	0.0002858017074130238	0.0003702024466638104
PF00206	0.0009998090252423693	0.0008331449893862646	0.0007834329156145241	0.0008027985641136564
PF00207	2.2467618544772348e-05	8.420082339542036e-05	8.405932570971289e-05	0.00014558523183408274
PF00208	0.00035948189671635756	0.0003722562718534374	0.00035977391403757114	0.0004076386491354317
PF00209	0.00030331285035442666	0.0002348759810503831	0.00024209085804397312	0.00020381932456771585
PF00210	0.0005953918914364672	0.0005184998072244307	0.00040348476340662184	0.0004034790710830293
PF00211	0.0005279890358021502	0.0008331449893862646	0.0008069695268132437	0.0009109475934761178
PF00213	0.0002920790410820405	0.00025260247018626107	0.00018829288958975687	0.00014558523183408274
PF00215	0.0002920790410820405	0.0001949913804946577	0.00022864136593041905	0.0001747022782008993
PF00216	0.00047181998944021927	0.00041214087240916284	0.00039676001734984483	0.0003868407588734199
PF00217	2.2467618544772348e-05	5.317946740763391e-05	7.060983359615883e-05	0.00010814902936246147
PF00218	0.0002134423761753373	0.0002924870707419865	0.00025217797712913864	0.00014558523183408274
PF00221	0.00022467618544772346	0.00026146571475420006	0.00018829288958975687	0.0002662129953537513
PF00223	4.4935237089544695e-05	5.76110896916034e-05	1.6811865141942578e-05	0.0
PF00224	0.0005055214172573778	0.0005096365626564917	0.0005043559542582773	0.000399319493030627
PF00225	2.2467618544772348e-05	3.545297827175594e-05	3.3623730283885156e-06	1.2478734157207093e-05
PF00226	0.0006066257007088533	0.0005273630517923696	0.0005211678194002199	0.00044923442965945533
PF00227	0.00019097475763056495	0.00013738029080305426	0.00016811865141942579	0.00014974480988648513
PF00230	7.863666490670322e-05	0.0001196538016671763	7.733457965293585e-05	9.982987325765675e-05
PF00231	0.00026961142253726815	0.00035896140500152893	0.0003059759455833549	0.0003618832905590057
PF00232	0.00014603952054102024	0.0002570340924702306	0.00023200373895880758	0.0002079789026201182
PF00233	0.0	4.4316222839694926e-05	1.3449492113554062e-05	0.0
PF00235	0.0	0.0	0.0	0.0
PF00237	0.00015727332981340644	0.0001240854239511458	0.00014794441324909467	0.00014558523183408274
PF00238	0.00020220856690295112	0.0001949913804946577	0.00013785729416392913	0.0001747022782008993
PF00239	0.00019097475763056495	0.0003545297827175594	0.0003429620488956286	0.00047003231992146714
PF00240	1.1233809272386174e-05	1.772648913587797e-05	1.0087119085165547e-05	1.2478734157207093e-05
PF00241	0.0	8.863244567938985e-06	0.0	0.0
PF00244	0.0	4.431622283969492e-06	6.724746056777031e-06	0.0
PF00245	0.0003145466596268129	0.00026146571475420006	0.0003227878107252975	0.0003161279319825797
PF00246	0.00020220856690295112	0.0003811195164213764	0.0002824393343846353	0.0004159578052402364
PF00248	0.001482862823954975	0.0015820891553771088	0.0017887824511026902	0.0017969377186378213
PF00249	0.0	8.863244567938985e-06	0.0	0.0
PF00250	0.0	0.0	3.3623730283885156e-06	0.0
PF00251	0.00019097475763056495	0.0001240854239511458	0.00018156814353297983	0.00018302143430570404
