Genera	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
Pseudonocardiaceae unclassified	0.00012416190712689348	7.298737318443909e-05	0.0	0.00012247097437907215	0.00014264521282665753	0.00014450867052023122	8.648773315651397e-05	0.00015675619186957885	0.00016985426504059517	0.00011241007194244605	0.0003376952300548755	0.0002446557998715557
Arthrospira	0.00012416190712689348	0.00014597474636887818	0.00016188714153561517	0.0002939303385097732	0.00017117425539198904	4.816955684007707e-05	0.00014414622192752329	2.612603197826314e-05	0.0003736793830893094	0.00033723021582733815	0.0	0.00012232789993577784
Methyloversatilis	0.00012416190712689348	0.0	0.00023126734505087883	0.00031842453338558764	0.00022823234052265205	0.0	0.00043243866578256986	2.612603197826314e-05	0.0	0.00029976019184652276	0.0	0.0
Pseudoduganella	0.00012416190712689348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudaminobacter	0.00012416190712689348	0.0	0.0001387604070305273	4.8988389751628865e-05	0.00014264521282665753	0.0	0.00011531697754201862	7.837809593478942e-05	0.0	0.0002248201438848921	0.0	0.0
Micromonospora	0.00012416190712689348	7.298737318443909e-05	9.250693802035152e-05	9.797677950325773e-05	5.705808513066301e-05	0.0001926782273603083	0.00020180471069853258	0.00015675619186957885	0.00016985426504059517	0.00014988009592326138	8.442380751371887e-05	0.00018349184990366677
Alicyclobacillus	0.00012416190712689348	0.0	4.625346901017576e-05	0.00012247097437907215	2.8529042565331506e-05	0.0001926782273603083	0.00020180471069853258	0.0001306301598913157	0.00013588341203247614	0.00014988009592326138	0.00029548332629801604	0.0005198935747270559
Nostocaceae unclassified	0.00012416190712689348	0.00029194949273775636	0.0003469010175763182	0.00031842453338558764	0.00034234851078397807	0.00024084778420038535	0.00017297546631302795	0.00023513428780436827	0.0004076502360974284	0.0002248201438848921	4.2211903756859436e-05	3.058197498394446e-05
Alkaliflexus	0.00012416190712689348	0.0009488358513977082	0.00023126734505087883	0.0	0.0003138194682186466	9.633911368015414e-05	0.00043243866578256986	0.00028738635176089454	0.00047559194211366647	0.00014988009592326138	0.0	0.0002752377748555002
Porphyromonadaceae unclassified	0.00012416190712689348	0.0004379242391066346	0.00016188714153561517	0.0001469651692548866	0.00034234851078397807	0.00014450867052023122	0.00028829244385504657	0.00033963841571742084	0.0003057376770730713	0.00014988009592326138	8.442380751371887e-05	0.00018349184990366677
Porphyromonas	0.00012416190712689348	7.298737318443909e-05	2.312673450508788e-05	4.8988389751628865e-05	0.00022823234052265205	9.633911368015414e-05	5.765848877100931e-05	0.00010450412791305256	0.0002038251180487142	0.0002248201438848921	0.0	0.00015290987491972232
Myxococcaceae unclassified	0.00012416190712689348	0.00014597474636887818	0.00016188714153561517	0.0002939303385097732	0.00011411617026132602	0.0001926782273603083	0.00028829244385504657	0.00028738635176089454	0.0002717668240649523	0.0002248201438848921	0.00037990713381173493	0.0004281476497752225
Thermaerobacter	8.277460475126231e-05	0.0	6.938020351526365e-05	2.4494194875814433e-05	0.00048499372361063563	0.0004816955684007707	0.00020180471069853258	0.0006270247674783154	0.0003736793830893094	0.00011241007194244605	0.0009286618826509076	0.0004893115997431114
Streptosporangiaceae unclassified	8.277460475126231e-05	0.0	0.0	0.00022044775388232988	2.8529042565331506e-05	0.0003371868978805395	0.00020180471069853258	0.0001306301598913157	0.00013588341203247614	0.0002248201438848921	0.0002532714225411566	0.0002752377748555002
Patescibacteria group unclassified	8.277460475126231e-05	0.00029194949273775636	0.00016188714153561517	9.797677950325773e-05	8.558712769599452e-05	0.00024084778420038535	5.765848877100931e-05	0.00023513428780436827	0.0002038251180487142	0.00029976019184652276	0.00021105951878429716	0.0004281476497752225
Thiomicrospira	8.277460475126231e-05	7.298737318443909e-05	4.625346901017576e-05	0.0	5.705808513066301e-05	0.0	5.765848877100931e-05	5.225206395652628e-05	3.3970853008119036e-05	0.0	0.0	6.116394996788892e-05
Methylophilus	8.277460475126231e-05	0.0	2.312673450508788e-05	4.8988389751628865e-05	5.705808513066301e-05	0.0	2.8829244385504656e-05	5.225206395652628e-05	6.794170601623807e-05	3.7470023980815345e-05	4.2211903756859436e-05	0.00012232789993577784
Streptococcus	8.277460475126231e-05	0.0005109116122910736	0.00018501387604070305	7.34825846274433e-05	0.00011411617026132602	0.0001926782273603083	0.00014414622192752329	0.0001306301598913157	0.00023779597105683323	0.0002248201438848921	0.0001266357112705783	0.00015290987491972232
Pantoea	8.277460475126231e-05	0.00014597474636887818	4.625346901017576e-05	0.000906285210405134	0.00011411617026132602	0.00024084778420038535	0.0021333640845273443	0.00028738635176089454	0.001121038149267928	0.0002248201438848921	4.2211903756859436e-05	0.00018349184990366677
Hirschia	8.277460475126231e-05	0.0	2.312673450508788e-05	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	3.7470023980815345e-05	4.2211903756859436e-05	0.0
Methylophilaceae unclassified	8.277460475126231e-05	0.0	4.625346901017576e-05	0.0	2.8529042565331506e-05	0.0	5.765848877100931e-05	0.0	6.794170601623807e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Methylomonas	8.277460475126231e-05	7.298737318443909e-05	0.00018501387604070305	2.4494194875814433e-05	0.00017117425539198904	9.633911368015414e-05	2.8829244385504656e-05	0.00015675619186957885	0.0001019125590243571	0.00014988009592326138	4.2211903756859436e-05	6.116394996788892e-05
Treponema	8.277460475126231e-05	0.00014597474636887818	0.0001387604070305273	7.34825846274433e-05	0.00011411617026132602	0.0003853564547206166	0.0003171216882405512	0.00020900825582610512	0.0002038251180487142	0.00014988009592326138	0.00021105951878429716	0.00018349184990366677
Rheinheimera	8.277460475126231e-05	0.0	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.00043352601156069364	0.00017297546631302795	0.0	0.00016985426504059517	7.494004796163069e-05	4.2211903756859436e-05	0.00039756567479127804
Lactococcus	8.277460475126231e-05	0.0	2.312673450508788e-05	2.4494194875814433e-05	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Nitrobacter	8.277460475126231e-05	0.0	0.00048566142460684553	0.0005388722872679175	0.0	4.816955684007707e-05	0.0003459509326260559	5.225206395652628e-05	0.00047559194211366647	0.000636990407673861	0.0	6.116394996788892e-05
Hyphomicrobiaceae unclassified	8.277460475126231e-05	7.298737318443909e-05	9.250693802035152e-05	0.0002449419487581443	5.705808513066301e-05	9.633911368015414e-05	0.00023063395508403725	7.837809593478942e-05	0.0	0.00018735011990407674	0.0001266357112705783	6.116394996788892e-05
Thaumarchaeota unclassified	8.277460475126231e-05	0.0	2.312673450508788e-05	0.00022044775388232988	0.0	9.633911368015414e-05	8.648773315651397e-05	0.00010450412791305256	0.0	0.00014988009592326138	0.00016884761502743774	0.00018349184990366677
Neisseriaceae unclassified	8.277460475126231e-05	0.00014597474636887818	4.625346901017576e-05	0.0001469651692548866	8.558712769599452e-05	0.00014450867052023122	0.00017297546631302795	7.837809593478942e-05	6.794170601623807e-05	0.00014988009592326138	0.0001266357112705783	0.0002446557998715557
Raoultella	8.277460475126231e-05	7.298737318443909e-05	0.00011563367252543941	2.4494194875814433e-05	5.705808513066301e-05	9.633911368015414e-05	5.765848877100931e-05	0.00010450412791305256	3.3970853008119036e-05	3.7470023980815345e-05	8.442380751371887e-05	6.116394996788892e-05
Thalassobacter	8.277460475126231e-05	0.0002189621195533173	0.0003700277520814061	0.0005388722872679175	0.00011411617026132602	9.633911368015414e-05	0.00028829244385504657	7.837809593478942e-05	0.0002717668240649523	0.0002248201438848921	8.442380751371887e-05	0.00015290987491972232
Sinobacteraceae unclassified	8.277460475126231e-05	0.0	4.625346901017576e-05	0.00012247097437907215	5.705808513066301e-05	0.00014450867052023122	0.00011531697754201862	5.225206395652628e-05	0.0001019125590243571	7.494004796163069e-05	0.00016884761502743774	0.00015290987491972232
Nautella	8.277460475126231e-05	7.298737318443909e-05	2.312673450508788e-05	2.4494194875814433e-05	5.705808513066301e-05	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	6.116394996788892e-05
Psychrobacter	8.277460475126231e-05	7.298737318443909e-05	2.312673450508788e-05	0.0001469651692548866	8.558712769599452e-05	0.0	0.00014414622192752329	0.0	0.0	7.494004796163069e-05	8.442380751371887e-05	9.174592495183338e-05
Pseudohongiella	8.277460475126231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium	8.277460475126231e-05	0.0	2.312673450508788e-05	4.8988389751628865e-05	2.8529042565331506e-05	9.633911368015414e-05	2.8829244385504656e-05	5.225206395652628e-05	6.794170601623807e-05	3.7470023980815345e-05	0.0001266357112705783	3.058197498394446e-05
Prevotellaceae unclassified	8.277460475126231e-05	0.0	6.938020351526365e-05	9.797677950325773e-05	5.705808513066301e-05	9.633911368015414e-05	8.648773315651397e-05	5.225206395652628e-05	6.794170601623807e-05	3.7470023980815345e-05	8.442380751371887e-05	0.00015290987491972232
Solirubrobacterales unclassified	8.277460475126231e-05	0.0	0.00011563367252543941	0.0002939303385097732	0.00014264521282665753	0.00014450867052023122	0.00020180471069853258	0.00020900825582610512	0.0004076502360974284	7.494004796163069e-05	0.0001266357112705783	0.00039756567479127804
Nonomuraea	8.277460475126231e-05	0.0	4.625346901017576e-05	4.8988389751628865e-05	5.705808513066301e-05	4.816955684007707e-05	8.648773315651397e-05	7.837809593478942e-05	0.00016985426504059517	0.00014988009592326138	0.00016884761502743774	0.00012232789993577784
Leptothrix	8.277460475126231e-05	0.0	6.938020351526365e-05	0.00031842453338558764	0.00019970329795732054	0.00014450867052023122	0.00011531697754201862	0.0001306301598913157	0.0003057376770730713	0.0002248201438848921	0.00029548332629801604	0.0002752377748555002
Leucobacter	8.277460475126231e-05	0.0	4.625346901017576e-05	0.00012247097437907215	0.0	4.816955684007707e-05	2.8829244385504656e-05	5.225206395652628e-05	0.00016985426504059517	7.494004796163069e-05	0.00021105951878429716	0.00018349184990366677
Thermomonosporaceae unclassified	8.277460475126231e-05	7.298737318443909e-05	6.938020351526365e-05	2.4494194875814433e-05	2.8529042565331506e-05	4.816955684007707e-05	0.0	0.000182882223847842	0.00013588341203247614	0.00018735011990407674	8.442380751371887e-05	6.116394996788892e-05
Jiangella	8.277460475126231e-05	7.298737318443909e-05	2.312673450508788e-05	0.0	2.8529042565331506e-05	4.816955684007707e-05	2.8829244385504656e-05	5.225206395652628e-05	3.3970853008119036e-05	0.0	0.0	6.116394996788892e-05
Thermodesulfovibrio	8.277460475126231e-05	0.00014597474636887818	0.0	0.0	2.8529042565331506e-05	4.816955684007707e-05	0.0	0.0	0.0	7.494004796163069e-05	4.2211903756859436e-05	0.0
Saccharomonospora	8.277460475126231e-05	0.0	2.312673450508788e-05	9.797677950325773e-05	2.8529042565331506e-05	0.0	0.0	5.225206395652628e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.0	0.0
Prolixibacteraceae unclassified	8.277460475126231e-05	0.00029194949273775636	0.0001387604070305273	2.4494194875814433e-05	0.00014264521282665753	9.633911368015414e-05	5.765848877100931e-05	0.00015675619186957885	0.0	3.7470023980815345e-05	4.2211903756859436e-05	3.058197498394446e-05
Verrucomicrobia subdivision 6 unclassified	8.277460475126231e-05	0.0	4.625346901017576e-05	7.34825846274433e-05	0.0	0.0001926782273603083	8.648773315651397e-05	5.225206395652628e-05	0.00016985426504059517	0.0	4.2211903756859436e-05	0.0
Sulfuricurvum	8.277460475126231e-05	0.0	2.312673450508788e-05	0.0	5.705808513066301e-05	4.816955684007707e-05	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Peptostreptococcus	8.277460475126231e-05	0.0	4.625346901017576e-05	0.0	8.558712769599452e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinispora	8.277460475126231e-05	7.298737318443909e-05	2.312673450508788e-05	7.34825846274433e-05	2.8529042565331506e-05	9.633911368015414e-05	2.8829244385504656e-05	0.00010450412791305256	0.0001019125590243571	3.7470023980815345e-05	4.2211903756859436e-05	9.174592495183338e-05
Rhodobiaceae unclassified	8.277460475126231e-05	0.00014597474636887818	6.938020351526365e-05	4.8988389751628865e-05	8.558712769599452e-05	4.816955684007707e-05	2.8829244385504656e-05	0.0	0.0001019125590243571	0.00011241007194244605	4.2211903756859436e-05	6.116394996788892e-05
Spirochaetaceae unclassified	8.277460475126231e-05	0.00036493686592219544	0.0003700277520814061	0.0	0.00019970329795732054	0.00028901734104046245	0.00017297546631302795	0.0002612603197826314	0.0003057376770730713	0.00018735011990407674	0.0001266357112705783	0.00015290987491972232
Micrococcus	8.277460475126231e-05	0.0	0.0	0.0	0.0	0.0	0.0003459509326260559	0.0	0.0	3.7470023980815345e-05	0.0	6.116394996788892e-05
Synergistaceae unclassified	8.277460475126231e-05	0.0	6.938020351526365e-05	0.0	0.00011411617026132602	0.00028901734104046245	5.765848877100931e-05	7.837809593478942e-05	0.00013588341203247614	7.494004796163069e-05	0.0001266357112705783	0.00018349184990366677
Thermoanaerobacter	8.277460475126231e-05	0.0	2.312673450508788e-05	0.0	5.705808513066301e-05	4.816955684007707e-05	5.765848877100931e-05	0.0	6.794170601623807e-05	3.7470023980815345e-05	0.0	0.0
Lactobacillus	8.277460475126231e-05	0.00029194949273775636	0.0001387604070305273	0.00019595355900651546	0.00011411617026132602	0.00024084778420038535	0.00017297546631302795	0.00028738635176089454	0.00033970853008119035	0.00026229016786570743	0.00029548332629801604	0.00018349184990366677
Micrococcaceae unclassified	8.277460475126231e-05	0.00014597474636887818	6.938020351526365e-05	0.0001469651692548866	8.558712769599452e-05	0.0003371868978805395	2.8829244385504656e-05	0.0001306301598913157	0.0002038251180487142	3.7470023980815345e-05	0.0003376952300548755	0.00012232789993577784
Lysinibacillus	8.277460475126231e-05	7.298737318443909e-05	0.0	0.0	5.705808513066301e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pectobacterium	8.277460475126231e-05	0.0	0.0	0.0	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.0	6.794170601623807e-05	0.0	0.0	3.058197498394446e-05
Williamsia	8.277460475126231e-05	0.0	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.0	8.648773315651397e-05	2.612603197826314e-05	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Opitutae unclassified	8.277460475126231e-05	7.298737318443909e-05	4.625346901017576e-05	0.0	2.8529042565331506e-05	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter	8.277460475126231e-05	0.0004379242391066346	0.00011563367252543941	7.34825846274433e-05	0.00019970329795732054	0.0001926782273603083	0.0002594631994695419	0.00015675619186957885	0.00013588341203247614	0.00014988009592326138	0.0001266357112705783	6.116394996788892e-05
Lentzea	8.277460475126231e-05	0.0	0.0	7.34825846274433e-05	0.0	0.0	0.0	0.0	0.0002038251180487142	0.0	0.0	0.0
Candidatus Poribacteria unclassified	8.277460475126231e-05	0.0	0.0	0.0	2.8529042565331506e-05	0.0	0.0	2.612603197826314e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Desulfarculaceae unclassified	8.277460475126231e-05	0.0	4.625346901017576e-05	0.0	5.705808513066301e-05	0.0001926782273603083	5.765848877100931e-05	2.612603197826314e-05	0.0	3.7470023980815345e-05	0.00016884761502743774	0.00021407382488761124
Candidatus Aminicenantes unclassified	8.277460475126231e-05	7.298737318443909e-05	0.0	0.0	2.8529042565331506e-05	0.0001926782273603083	2.8829244385504656e-05	7.837809593478942e-05	3.3970853008119036e-05	0.00011241007194244605	8.442380751371887e-05	6.116394996788892e-05
Cylindrospermopsis	8.277460475126231e-05	0.0	2.312673450508788e-05	0.0	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Glycomyces	8.277460475126231e-05	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	4.816955684007707e-05	0.00014414622192752329	0.0	3.3970853008119036e-05	0.0	0.0	3.058197498394446e-05
Azotobacter	8.277460475126231e-05	0.0	0.0001387604070305273	0.00012247097437907215	0.0002567613830879836	0.00024084778420038535	0.0003459509326260559	0.0004441425436304734	0.0	0.0002248201438848921	4.2211903756859436e-05	0.0005504755497110004
Bacteroidetes/Chlorobi group unclassified	8.277460475126231e-05	7.298737318443909e-05	9.250693802035152e-05	0.0003674129231372165	0.00011411617026132602	0.0	0.0002594631994695419	0.00010450412791305256	0.00016985426504059517	7.494004796163069e-05	8.442380751371887e-05	6.116394996788892e-05
Euryarchaeota unclassified	8.277460475126231e-05	0.00036493686592219544	9.250693802035152e-05	0.0	0.00011411617026132602	0.0009152215799614644	8.648773315651397e-05	0.00041801651165221024	0.0002038251180487142	0.00029976019184652276	0.000675390460109751	0.00039756567479127804
Exiguobacterium	8.277460475126231e-05	0.0002189621195533173	4.625346901017576e-05	0.00012247097437907215	8.558712769599452e-05	9.633911368015414e-05	5.765848877100931e-05	0.00010450412791305256	0.0001019125590243571	0.0	8.442380751371887e-05	6.116394996788892e-05
Curtobacterium	8.277460475126231e-05	0.0	6.938020351526365e-05	0.0001469651692548866	5.705808513066301e-05	9.633911368015414e-05	0.00017297546631302795	0.0001306301598913157	0.0001019125590243571	0.00026229016786570743	0.0	9.174592495183338e-05
Chlorobiaceae unclassified	8.277460475126231e-05	0.0	9.250693802035152e-05	2.4494194875814433e-05	2.8529042565331506e-05	4.816955684007707e-05	5.765848877100931e-05	2.612603197826314e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Cucumibacter	8.277460475126231e-05	0.0004379242391066346	0.0001387604070305273	0.00022044775388232988	0.00019970329795732054	0.0	0.00011531697754201862	0.00023513428780436827	0.00016985426504059517	0.0004496402877697842	0.0	0.0
Bifidobacterium	8.277460475126231e-05	7.298737318443909e-05	0.0002775208140610546	0.0002449419487581443	0.00011411617026132602	0.0006262042389210019	0.00014414622192752329	0.00028738635176089454	0.0003736793830893094	7.494004796163069e-05	0.0005065428450823132	0.00021407382488761124
Candidatus Protochlamydia	8.277460475126231e-05	0.00014597474636887818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfonauticus	8.277460475126231e-05	0.0	4.625346901017576e-05	0.0	8.558712769599452e-05	4.816955684007707e-05	0.0	0.00020900825582610512	0.0	0.00011241007194244605	4.2211903756859436e-05	0.00015290987491972232
Alteromonas	8.277460475126231e-05	0.00014597474636887818	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.00010450412791305256	3.3970853008119036e-05	7.494004796163069e-05	0.0	0.0
Blattabacterium	8.277460475126231e-05	7.298737318443909e-05	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.0	0.0
Falsirhodobacter	8.277460475126231e-05	0.0	0.00011563367252543941	0.00012247097437907215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfobacter	8.277460475126231e-05	7.298737318443909e-05	0.000994449583718779	4.8988389751628865e-05	0.0012838069154399178	0.0005780346820809249	0.000836048087179635	0.0022990908140871564	0.0014267758263409995	0.00026229016786570743	0.0011819333051920641	0.0011009510994220008
Cloacimonetes unclassified	8.277460475126231e-05	0.00014597474636887818	0.00020814061054579092	9.797677950325773e-05	0.00022823234052265205	9.633911368015414e-05	0.00023063395508403725	0.00028738635176089454	0.0003057376770730713	7.494004796163069e-05	0.0004643309413254538	0.00030581974983944464
Geodermatophilaceae unclassified	8.277460475126231e-05	0.0	4.625346901017576e-05	0.0	2.8529042565331506e-05	0.00014450867052023122	5.765848877100931e-05	0.0	0.00016985426504059517	0.00018735011990407674	0.00021105951878429716	6.116394996788892e-05
Clostridiaceae unclassified	8.277460475126231e-05	0.0004379242391066346	2.312673450508788e-05	2.4494194875814433e-05	5.705808513066301e-05	0.0001926782273603083	0.00011531697754201862	7.837809593478942e-05	0.0001019125590243571	7.494004796163069e-05	4.2211903756859436e-05	0.00015290987491972232
Actinomycetaceae unclassified	8.277460475126231e-05	0.0	0.0	4.8988389751628865e-05	5.705808513066301e-05	0.0	2.8829244385504656e-05	5.225206395652628e-05	0.0	3.7470023980815345e-05	4.2211903756859436e-05	0.00015290987491972232
Actinoplanes	8.277460475126231e-05	7.298737318443909e-05	4.625346901017576e-05	0.00012247097437907215	8.558712769599452e-05	0.00024084778420038535	0.00043243866578256986	0.000182882223847842	6.794170601623807e-05	0.00014988009592326138	0.00021105951878429716	0.00015290987491972232
Campylobacter	8.277460475126231e-05	0.0002189621195533173	0.00011563367252543941	9.797677950325773e-05	8.558712769599452e-05	0.00014450867052023122	5.765848877100931e-05	2.612603197826314e-05	0.00013588341203247614	0.00011241007194244605	8.442380751371887e-05	0.00015290987491972232
Desulfobacula	8.277460475126231e-05	7.298737318443909e-05	0.0003700277520814061	0.0	0.0004279356384799726	0.00014450867052023122	0.0012108282641911956	0.0012017974710001045	0.001936338621462785	0.0	0.0005487547488391727	6.116394996788892e-05
Colwellia	8.277460475126231e-05	0.0	4.625346901017576e-05	2.4494194875814433e-05	2.8529042565331506e-05	0.0	5.765848877100931e-05	5.225206395652628e-05	0.0	0.0	0.0	0.0
Beijerinckiaceae unclassified	8.277460475126231e-05	0.0	2.312673450508788e-05	7.34825846274433e-05	2.8529042565331506e-05	9.633911368015414e-05	0.0	5.225206395652628e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.0001266357112705783	0.0
Dehalococcoides	8.277460475126231e-05	0.0	0.0	0.0	2.8529042565331506e-05	4.816955684007707e-05	2.8829244385504656e-05	0.0	3.3970853008119036e-05	3.7470023980815345e-05	4.2211903756859436e-05	9.174592495183338e-05
Dehalococcoidia unclassified	8.277460475126231e-05	0.0	0.0	4.8988389751628865e-05	2.8529042565331506e-05	0.000674373795761079	2.8829244385504656e-05	0.0001306301598913157	0.0	7.494004796163069e-05	0.0018995356690586745	0.0002446557998715557
Asaia	8.277460475126231e-05	7.298737318443909e-05	2.312673450508788e-05	0.00019595355900651546	2.8529042565331506e-05	9.633911368015414e-05	8.648773315651397e-05	2.612603197826314e-05	6.794170601623807e-05	7.494004796163069e-05	0.0001266357112705783	6.116394996788892e-05
Ahrensia	8.277460475126231e-05	7.298737318443909e-05	6.938020351526365e-05	0.00034291872826140203	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Halieaceae unclassified	8.277460475126231e-05	0.0	2.312673450508788e-05	0.0	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.0	3.3970853008119036e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Candidatus Peregrinibacteria unclassified	8.277460475126231e-05	0.00036493686592219544	6.938020351526365e-05	7.34825846274433e-05	2.8529042565331506e-05	0.00014450867052023122	0.00017297546631302795	2.612603197826314e-05	0.0001019125590243571	0.00018735011990407674	4.2211903756859436e-05	0.00018349184990366677
Akkermansia	8.277460475126231e-05	7.298737318443909e-05	6.938020351526365e-05	2.4494194875814433e-05	0.00019970329795732054	0.00014450867052023122	8.648773315651397e-05	0.00023513428780436827	0.0001019125590243571	0.00011241007194244605	0.0001266357112705783	0.0004893115997431114
Delftia	8.277460475126231e-05	0.0	4.625346901017576e-05	0.00012247097437907215	8.558712769599452e-05	0.00014450867052023122	2.8829244385504656e-05	2.612603197826314e-05	3.3970853008119036e-05	7.494004796163069e-05	0.0001266357112705783	0.00012232789993577784
Anoxybacillus	8.277460475126231e-05	0.0	0.0	2.4494194875814433e-05	0.0	4.816955684007707e-05	2.8829244385504656e-05	5.225206395652628e-05	0.0001019125590243571	0.0	0.0	3.058197498394446e-05
Ehrlichia	8.277460475126231e-05	0.00014597474636887818	0.0	0.0	0.0	4.816955684007707e-05	2.8829244385504656e-05	0.0	0.0	0.0	0.0	3.058197498394446e-05
Eggerthella	8.277460475126231e-05	0.0	2.312673450508788e-05	9.797677950325773e-05	5.705808513066301e-05	4.816955684007707e-05	0.00028829244385504657	5.225206395652628e-05	6.794170601623807e-05	7.494004796163069e-05	8.442380751371887e-05	0.00018349184990366677
Gulbenkiania	8.277460475126231e-05	0.00014597474636887818	0.00016188714153561517	0.0003919071180130309	8.558712769599452e-05	0.00028901734104046245	0.0007207311096376164	0.000182882223847842	0.00023779597105683323	0.00018735011990407674	0.00016884761502743774	0.0003364017248233891
Flammeovirgaceae unclassified	8.277460475126231e-05	0.0	2.312673450508788e-05	2.4494194875814433e-05	2.8529042565331506e-05	0.0	8.648773315651397e-05	0.0	0.00013588341203247614	3.7470023980815345e-05	0.0	0.0
Dehalogenimonas	8.277460475126231e-05	0.0	2.312673450508788e-05	0.0	2.8529042565331506e-05	0.00043352601156069364	0.00023063395508403725	5.225206395652628e-05	0.0003057376770730713	3.7470023980815345e-05	8.442380751371887e-05	0.0005810575246949448
Deinococci unclassified	8.277460475126231e-05	0.0	9.250693802035152e-05	4.8988389751628865e-05	0.00019970329795732054	0.0001926782273603083	0.00011531697754201862	0.00010450412791305256	0.00016985426504059517	0.00014988009592326138	0.0002532714225411566	0.00018349184990366677
Candidatus Nomurabacteria unclassified	8.277460475126231e-05	0.00014597474636887818	6.938020351526365e-05	4.8988389751628865e-05	2.8529042565331506e-05	0.0	2.8829244385504656e-05	7.837809593478942e-05	6.794170601623807e-05	0.00011241007194244605	0.0001266357112705783	0.0
Flavobacteriia unclassified	8.277460475126231e-05	0.0002189621195533173	6.938020351526365e-05	0.0001469651692548866	8.558712769599452e-05	4.816955684007707e-05	2.8829244385504656e-05	5.225206395652628e-05	0.0001019125590243571	0.0	0.0001266357112705783	3.058197498394446e-05
Brachyspira	8.277460475126231e-05	0.0	0.0	2.4494194875814433e-05	8.558712769599452e-05	4.816955684007707e-05	5.765848877100931e-05	2.612603197826314e-05	3.3970853008119036e-05	0.0	4.2211903756859436e-05	3.058197498394446e-05
Escherichia	8.277460475126231e-05	0.0	6.938020351526365e-05	4.8988389751628865e-05	5.705808513066301e-05	0.00014450867052023122	0.0	0.00015675619186957885	0.00013588341203247614	0.00018735011990407674	0.0	9.174592495183338e-05
Cellulophaga	8.277460475126231e-05	0.0002189621195533173	4.625346901017576e-05	9.797677950325773e-05	0.00017117425539198904	4.816955684007707e-05	0.00017297546631302795	0.0	0.0	7.494004796163069e-05	0.0	3.058197498394446e-05
Agreia	8.277460475126231e-05	7.298737318443909e-05	2.312673450508788e-05	2.4494194875814433e-05	2.8529042565331506e-05	9.633911368015414e-05	2.8829244385504656e-05	0.00010450412791305256	0.00013588341203247614	0.00026229016786570743	0.00016884761502743774	6.116394996788892e-05
Agromyces	8.277460475126231e-05	0.0	2.312673450508788e-05	4.8988389751628865e-05	8.558712769599452e-05	0.0	2.8829244385504656e-05	2.612603197826314e-05	0.0	7.494004796163069e-05	0.0	9.174592495183338e-05
Nanoarchaeota unclassified	4.1387302375631155e-05	7.298737318443909e-05	6.938020351526365e-05	0.0	0.00011411617026132602	0.00043352601156069364	0.00014414622192752329	0.000365764447695684	0.0002038251180487142	0.00029976019184652276	0.0002532714225411566	0.0002752377748555002
Muricauda	4.1387302375631155e-05	0.0	2.312673450508788e-05	0.0004653897026404742	0.0	0.0	0.0002594631994695419	0.0	3.3970853008119036e-05	0.0	0.0	0.0
Mycobacteriaceae unclassified	4.1387302375631155e-05	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blastococcus	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003057376770730713	0.0	4.2211903756859436e-05	0.0
